Right	-12.33766	-4.077501	-6.157399	-4.077501	-5	0	100	100
Right	-12.33766	-4.077501	-6.157399	-4.077501	-5	0	100	100
Right	-12.33766	-4.077501	-6.157399	-4.077501	-5	0	100	100
Right	-12.33766	-4.077501	-6.157399	-4.077501	-5	0	100	100
Right	-12.33766	-4.077501	-6.157399	-4.077501	-5	0	100	100
Right	-12.23923	-4.077501	-6.255829	-4.077501	-5	0	100	100
Right	-12.23923	-4.077501	-6.255829	-4.077501	-5	0	100	100
Right	-12.23923	-4.077501	-6.255829	-4.077501	-5	0	100	100
Right	-12.23923	-4.077501	-6.255829	-4.077501	-5	0	100	100
Right	-12.23923	-4.077501	-6.255829	-4.077501	-5	0	100	100
Right	-12.23923	-4.077501	-6.255829	-4.077501	-5	0	100	100
Right	-12.23923	-4.077501	-6.255829	-4.077501	-5	0	100	100
Right	-12.1408	-4.077501	-6.35426	-4.077501	-5	0	100	100
Right	-12.1408	-4.077501	-6.35426	-4.077501	-5	0	100	100
Right	-12.1408	-4.077501	-6.35426	-4.077501	-5	0	100	100
Right	-12.1408	-4.077501	-6.35426	-4.077501	-5	0	100	100
Right	-12.1408	-4.077501	-6.35426	-4.077501	-5	0	100	100
Right	-12.1408	-4.077501	-6.35426	-4.077501	-5	0	100	100
Right	-12.1408	-4.077501	-6.35426	-4.077501	-5	0	100	100
Right	-12.04237	-4.077501	-6.452691	-4.077501	-5	0	100	100
Right	-12.04237	-4.077501	-6.452691	-4.077501	-5	0	100	100
Right	-12.04237	-4.077501	-6.452691	-4.077501	-5	0	100	100
Right	-12.04237	-4.077501	-6.452691	-4.077501	-5	0	100	100
Right	-12.04237	-4.077501	-6.452691	-4.077501	-5	0	100	100
Right	-12.04237	-4.077501	-6.452691	-4.077501	-5	0	100	100
Right	-12.04237	-4.077501	-6.452691	-4.077501	-5	0	100	100
Right	-11.94394	-4.077501	-6.551121	-4.077501	-5	0	100	100
Right	-11.94394	-4.077501	-6.551121	-4.077501	-5	0	100	100
Right	-11.94394	-4.077501	-6.551121	-4.077501	-5	0	100	100
Right	-11.94394	-4.077501	-6.551121	-4.077501	-5	0	100	100
Right	-11.94394	-4.077501	-6.551121	-4.077501	-5	0	100	100
Right	-11.94394	-4.077501	-6.551121	-4.077501	-5	0	100	100
Right	-11.84551	-4.077501	-6.649552	-4.077501	-5	0	100	100
Right	-11.84551	-4.077501	-6.649552	-4.077501	-5	0	100	100
Right	-11.84551	-4.077501	-6.649552	-4.077501	-5	0	100	100
Right	-11.84551	-4.077501	-6.649552	-4.077501	-5	0	100	100
Right	-11.84551	-4.077501	-6.649552	-4.077501	-5	0	100	100
Right	-11.84551	-4.077501	-6.649552	-4.077501	-5	0	100	100
Right	-11.84551	-4.077501	-6.649552	-4.077501	-5	0	100	100
Right	-11.84551	-4.077501	-6.649552	-4.077501	-5	0	100	100
Right	-11.74708	-4.077501	-6.747983	-4.077501	-5	0	100	100
Sword	-11.74708	-4.077501	-6.747983	-4.077501	-5	0	100	100
Sword	-11.74708	-4.077501	-6.747983	-4.077501	-5	0	100	100
Sword	-11.74708	-4.077501	-6.747983	-4.077501	-5	0	100	100
Sword	-11.74708	-4.077501	-6.747983	-4.077501	-5	0	100	100
Sword	-11.74708	-4.077501	-6.747983	-4.077501	-5	0	100	100
Right	-11.74708	-4.077501	-6.747983	-4.077501	-5	0	100	100
Right	-11.74708	-4.077501	-6.747983	-4.077501	-5	0	100	100
Right	-11.74708	-4.077501	-6.747983	-4.077501	-5	0	100	100
Right	-11.74708	-4.077501	-6.747983	-4.077501	-5	0	100	100
Right	-11.64865	-4.077501	-6.846413	-4.077501	-5	0	100	100
Right	-11.64865	-4.077501	-6.846413	-4.077501	-5	0	100	100
Right	-11.64865	-4.077501	-6.846413	-4.077501	-5	0	100	100
Right	-11.64865	-4.077501	-6.846413	-4.077501	-5	0	100	100
Right	-11.64865	-4.077501	-6.846413	-4.077501	-5	0	100	100
Right	-11.64865	-4.077501	-6.846413	-4.077501	-5	0	100	100
Right	-11.55022	-4.077501	-6.944844	-4.077501	-5	0	100	100
Right	-11.55022	-4.077501	-6.944844	-4.077501	-5	0	100	100
Right	-11.55022	-4.077501	-6.944844	-4.077501	-5	0	100	100
Right	-11.55022	-4.077501	-6.944844	-4.077501	-5	0	100	100
Right	-11.55022	-4.077501	-6.944844	-4.077501	-5	0	100	100
Right	-11.55022	-4.077501	-6.944844	-4.077501	-5	0	100	100
Right	-11.45179	-4.077501	-7.043274	-4.077501	-5	0	100	100
Right	-11.45179	-4.077501	-7.043274	-4.077501	-5	0	100	100
Right	-11.45179	-4.077501	-7.043274	-4.077501	-5	0	100	100
Right	-11.45179	-4.077501	-7.043274	-4.077501	-5	0	100	100
Right	-11.45179	-4.077501	-7.043274	-4.077501	-5	0	100	100
Right	-11.45179	-4.077501	-7.043274	-4.077501	-5	0	100	100
Right	-11.45179	-4.077501	-7.043274	-4.077501	-5	0	100	100
Right	-11.45179	-4.077501	-7.043274	-4.077501	-5	0	100	100
Right	-11.35336	-4.077501	-7.141705	-4.077501	-5	0	100	100
Right	-11.35336	-4.077501	-7.141705	-4.077501	-5	0	100	100
Right	-11.35336	-4.077501	-7.141705	-4.077501	-5	0	100	100
Right	-11.35336	-4.077501	-7.141705	-4.077501	-5	0	100	100
Right	-11.35336	-4.077501	-7.141705	-4.077501	-5	0	100	100
Right	-11.35336	-4.077501	-7.141705	-4.077501	-5	0	100	100
Right	-11.35336	-4.077501	-7.141705	-4.077501	-5	0	100	100
Right	-11.25493	-4.077501	-7.240136	-4.077501	-5	0	100	100
Right	-11.25493	-4.077501	-7.240136	-4.077501	-5	0	100	100
Right	-11.25493	-4.077501	-7.240136	-4.077501	-5	0	100	100
Right	-11.25493	-4.077501	-7.240136	-4.077501	-5	0	100	100
Right	-11.25493	-4.077501	-7.240136	-4.077501	-5	0	100	100
Right	-11.25493	-4.077501	-7.240136	-4.077501	-5	0	100	100
Right	-11.25493	-4.077501	-7.240136	-4.077501	-5	0	100	100
Right	-11.1565	-4.077501	-7.338566	-4.077501	-5	0	100	100
Right	-11.1565	-4.077501	-7.338566	-4.077501	-5	0	100	100
Right	-11.1565	-4.077501	-7.338566	-4.077501	-5	0	100	100
Right	-11.1565	-4.077501	-7.338566	-4.077501	-5	0	100	100
Right	-11.1565	-4.077501	-7.338566	-4.077501	-5	0	100	100
Right	-11.1565	-4.077501	-7.338566	-4.077501	-5	0	100	100
Right	-11.1565	-4.077501	-7.338566	-4.077501	-5	0	100	100
Right	-11.05807	-4.077501	-7.436997	-4.077501	-5	0	100	100
Right	-11.05807	-4.077501	-7.436997	-4.077501	-5	0	100	100
Right	-11.05807	-4.077501	-7.436997	-4.077501	-5	0	100	100
Right	-11.05807	-4.077501	-7.436997	-4.077501	-5	0	100	100
Right	-11.05807	-4.077501	-7.436997	-4.077501	-5	0	100	100
Right	-11.05807	-4.077501	-7.436997	-4.077501	-5	0	100	100
Right	-10.95964	-4.077501	-7.535428	-4.077501	-5	0	100	100
Right	-10.95964	-4.077501	-7.535428	-4.077501	-5	0	100	100
Right	-10.95964	-4.077501	-7.535428	-4.077501	-5	0	100	100
Right	-10.95964	-4.077501	-7.535428	-4.077501	-5	0	100	100
Right	-10.95964	-4.077501	-7.535428	-4.077501	-5	0	100	100
Right	-10.86121	-4.077501	-7.633858	-4.077501	-5	0	100	100
Right	-10.86121	-4.077501	-7.633858	-4.077501	-5	0	100	100
Right	-10.86121	-4.077501	-7.633858	-4.077501	-5	0	100	100
Right	-10.86121	-4.077501	-7.633858	-4.077501	-5	0	100	100
Right	-10.86121	-4.077501	-7.633858	-4.077501	-5	0	100	100
Right	-10.86121	-4.077501	-7.633858	-4.077501	-5	0	100	100
Right	-10.86121	-4.077501	-7.633858	-4.077501	-5	0	100	100
Right	-10.76277	-4.077501	-7.732289	-4.077501	-5	0	100	100
Right	-10.76277	-4.077501	-7.732289	-4.077501	-5	0	100	100
Right	-10.76277	-4.077501	-7.732289	-4.077501	-5	0	100	100
Right	-10.76277	-4.077501	-7.732289	-4.077501	-5	0	100	100
Right	-10.76277	-4.077501	-7.732289	-4.077501	-5	0	100	100
Right	-10.76277	-4.077501	-7.732289	-4.077501	-5	0	100	100
Right	-10.76277	-4.077501	-7.732289	-4.077501	-5	0	100	100
Right	-10.66434	-4.077501	-7.830719	-4.077501	-5	0	100	100
Right	-10.66434	-4.077501	-7.830719	-4.077501	-5	0	100	100
Right	-10.66434	-4.077501	-7.830719	-4.077501	-5	0	100	100
Right	-10.66434	-4.077501	-7.830719	-4.077501	-5	0	100	100
Right	-10.66434	-4.077501	-7.830719	-4.077501	-5	0	100	100
Right	-10.66434	-4.077501	-7.830719	-4.077501	-5	0	100	100
Right	-10.66434	-4.077501	-7.830719	-4.077501	-5	0	100	100
Right	-10.56591	-4.077501	-7.92915	-4.077501	-5	0	100	100
Right	-10.56591	-4.077501	-7.92915	-4.077501	-5	0	100	100
Right	-10.56591	-4.077501	-7.92915	-4.077501	-5	0	100	100
Right	-10.56591	-4.077501	-7.92915	-4.077501	-5	0	100	100
Right	-10.56591	-4.077501	-7.92915	-4.077501	-5	0	100	100
Right	-10.56591	-4.077501	-7.92915	-4.077501	-5	0	100	100
Right	-10.56591	-4.077501	-7.92915	-4.077501	-5	0	100	100
Right	-10.46748	-4.077501	-8.02758	-4.077501	-5	0	100	100
Right	-10.46748	-4.077501	-8.02758	-4.077501	-5	0	100	100
Right	-10.46748	-4.077501	-8.02758	-4.077501	-5	0	100	100
Right	-10.46748	-4.077501	-8.02758	-4.077501	-5	0	100	100
Right	-10.46748	-4.077501	-8.02758	-4.077501	-5	0	100	100
Right	-10.46748	-4.077501	-8.02758	-4.077501	-5	0	100	100
Right	-10.46748	-4.077501	-8.02758	-4.077501	-5	0	100	100
Right	-10.46748	-4.077501	-8.02758	-4.077501	-5	0	100	100
Right	-10.36905	-4.077501	-8.126011	-4.077501	-5	0	100	100
Right	-10.36905	-4.077501	-8.126011	-4.077501	-5	0	100	100
